system,sessions,trial,outcome,p_val
Baseline,9,3,0.5454545454545454,3.542863872088796e-07
Tf,9,3,0.47058823529411764,1.548294037234629e-07
Dl,9,3,0.15625,1.454096494854351e-09
Null,9,3,0.07407407407407407,4.877180274922811e-10
XSqrA_M,9,4,0.631578947368421,4.290594042032317e-06
BM25,9,4,0.5,3.4379942026966634e-07
Baseline,9,4,0.2777777777777778,9.801671994856371e-09
Tf,9,4,0.3783783783783784,5.4583747874610755e-08
Dl,9,4,0.2857142857142857,1.0730068383024647e-08
Null,9,4,0.1,6.804371049986855e-10
XSqrA_M,9,5,0.6410256410256411,6.410847522692116e-06
BM25,9,5,0.5405405405405406,7.864079560324576e-07
Baseline,9,5,0.6052631578947368,2.7860929475222422e-06
Tf,9,5,0.4722222222222222,2.2250628451956976e-07
Dl,9,5,0.21621621621621623,3.494432861214955e-09
Null,9,5,0.10714285714285714,7.285924926455006e-10
XSqrA_M,9,6,0.5675675675675675,1.2133321865858736e-06
BM25,9,6,0.5277777777777778,5.293732292609404e-07
Baseline,9,6,0.4166666666666667,9.233882933564265e-08
Tf,9,6,0.4864864864864865,3.269099675270684e-07
Dl,9,6,0.25,6.219708730861692e-09
Null,9,6,0.07142857142857142,4.780510750393829e-10
XSqrA_M,9,7,0.5526315789473685,1.160692081560213e-06
BM25,9,7,0.4864864864864865,3.269099675270684e-07
Baseline,9,7,0.47368421052631576,3.0445868227528094e-07
Tf,9,7,0.3783783783783784,5.4583747874610755e-08
Dl,9,7,0.1388888888888889,9.916853342677877e-10
Null,9,7,0.03571428571428571,3.128409180002066e-10
XSqrA_M,9,8,0.55,1.5672479061516015e-06
BM25,9,8,0.46153846153846156,2.775404824127456e-07
Baseline,9,8,0.42105263157894735,1.2309675748818656e-07
Tf,9,8,0.34210526315789475,3.11373378987541e-08
Dl,9,8,0.2702702702702703,8.796516085372289e-09
Null,9,8,0.0625,3.851606540827816e-10
XSqrA_M,9,9,0.631578947368421,4.290594042032317e-06
BM25,9,9,0.5263157894736842,7.452313226525144e-07
Baseline,9,9,0.5405405405405406,7.864079560324576e-07
Tf,9,9,0.40540540540540543,8.570935797908245e-08
Dl,9,9,0.21621621621621623,3.494432861214955e-09
Null,9,9,0.12903225806451613,9.970579343458065e-10
XSqrA_M,9,10,0.631578947368421,4.290594042032317e-06
BM25,9,10,0.5277777777777778,5.293732292609404e-07
Baseline,9,10,0.5945945945945946,1.8646063481805932e-06
Tf,9,10,0.5277777777777778,5.293732292609404e-07
Dl,9,10,0.3142857142857143,1.676910235542639e-08
Null,9,10,0.06896551724137931,4.623222983519998e-10
XSqrA_M,10,1,0.5789473684210527,1.8016456589966358e-06
BM25,10,1,0.5135135135135135,5.0786862568921e-07
Baseline,10,1,0.5,4.770054508331592e-07
Tf,10,1,0.4444444444444444,1.4354851599081758e-07
Dl,10,1,0.16666666666666666,1.573001122027473e-09
Null,10,1,0.1,6.804371049986855e-10
XSqrA_M,10,2,0.6,3.88536849688825e-06
BM25,10,2,0.5128205128205128,6.906563164693726e-07
Baseline,10,2,0.575,2.4712666177969423e-06
Tf,10,2,0.42105263157894735,1.2309675748818656e-07
Dl,10,2,0.18421052631578946,1.9042101578232766e-09
Null,10,2,0.12903225806451613,9.970579343458065e-10
XSqrA_M,10,3,0.55,1.5672479061516015e-06
BM25,10,3,0.48717948717948717,4.383465216783932e-07
Baseline,10,3,0.45,2.474297799499977e-07
Tf,10,3,0.3888888888888889,5.9237446617839205e-08
Dl,10,3,0.1794871794871795,1.6197673336979467e-09
Null,10,3,0.0,1.9521042368464024e-10
XSqrA_M,10,4,0.5853658536585366,3.557164763074842e-06
BM25,10,4,0.5,6.254906378427351e-07
Baseline,10,4,0.47368421052631576,3.0445868227528094e-07
Tf,10,4,0.42105263157894735,1.2309675748818656e-07
Dl,10,4,0.2702702702702703,8.796516085372289e-09
Null,10,4,0.06666666666666667,4.410848176042343e-10
XSqrA_M,10,5,0.5897435897435898,2.6563968243191802e-06
BM25,10,5,0.5526315789473685,1.160692081560213e-06
Baseline,10,5,0.4594594594594595,2.097965725856119e-07
Tf,10,5,0.4722222222222222,2.2250628451956976e-07
Dl,10,5,0.25,6.219708730861692e-09
Null,10,5,0.0967741935483871,6.439936785486237e-10
XSqrA_M,10,6,0.5365853658536586,1.4086855631251127e-06
BM25,10,6,0.45,2.474297799499977e-07
Baseline,10,6,0.48717948717948717,4.383465216783932e-07
Tf,10,6,0.28205128205128205,1.0729392938584883e-08
Dl,10,6,0.21052631578947367,3.0443581956104774e-09
Null,10,6,0.06060606060606061,3.523249359502973e-10
XSqrA_M,10,7,0.6410256410256411,6.410847522692116e-06
BM25,10,7,0.5897435897435898,2.6563968243191802e-06
Baseline,10,7,0.5263157894736842,7.452313226525144e-07
Tf,10,7,0.39473684210526316,7.800581131348412e-08
Dl,10,7,0.23684210526315788,4.860925714487099e-09
Null,10,7,0.034482758620689655,3.0075726782624973e-10
XSqrA_M,10,8,0.6829268292682927,2.1911593796459957e-05
BM25,10,8,0.6,3.88536849688825e-06
Baseline,10,8,0.45,2.474297799499977e-07
Tf,10,8,0.4358974358974359,1.7533641151668463e-07
Dl,10,8,0.20512820512820512,2.6030573360602674e-09
Null,10,8,0.0967741935483871,6.439936785486237e-10
XSqrA_M,10,9,0.625,6.088903504092728e-06
BM25,10,9,0.4722222222222222,2.2250628451956976e-07
Baseline,10,9,0.5,3.4379942026966634e-07
Tf,10,9,0.4444444444444444,1.4354851599081758e-07
Dl,10,9,0.20588235294117646,3.044152587409538e-09
Null,10,9,0.06896551724137931,4.623222983519998e-10
XSqrA_M,10,10,0.6578947368421053,6.576950195968178e-06
BM25,10,10,0.5833333333333334,1.2403947708498856e-06
Baseline,10,10,0.4594594594594595,2.097965725856119e-07
Tf,10,10,0.5142857142857142,3.542863872088796e-07
Dl,10,10,0.2571428571428571,6.851194007400281e-09
Null,10,10,0.14814814814814814,1.1150714799123808e-09
XSqrA_M,11,1,0.6410256410256411,6.410847522692116e-06
BM25,11,1,0.5789473684210527,1.8016456589966358e-06
Baseline,11,1,0.4594594594594595,2.097965725856119e-07
Tf,11,1,0.43243243243243246,1.3426642477289038e-07
Dl,11,1,0.24324324324324326,5.548603004421694e-09
Null,11,1,0.06451612903225806,4.150721812358841e-10
XSqrA_M,11,2,0.631578947368421,4.290594042032317e-06
BM25,11,2,0.5675675675675675,1.2133321865858736e-06
Baseline,11,2,0.4444444444444444,1.4354851599081758e-07
Tf,11,2,0.47368421052631576,3.0445868227528094e-07
Dl,11,2,0.17142857142857143,1.7629654359763814e-09
Null,11,2,0.10344827586206896,7.089746808130333e-10
XSqrA_M,11,3,0.4634146341463415,3.4549367520738685e-07
BM25,11,3,0.45,2.474297799499977e-07
Baseline,11,3,0.4594594594594595,2.097965725856119e-07
Tf,11,3,0.32432432432432434,2.199597790775034e-08
Dl,11,3,0.2,2.776745485690607e-09
Null,11,3,0.03333333333333333,2.853012831142622e-10
XSqrA_M,11,4,0.5897435897435898,2.6563968243191802e-06
BM25,11,4,0.5526315789473685,1.160692081560213e-06
Baseline,11,4,0.4473684210526316,1.9382357452053607e-07
Tf,11,4,0.4166666666666667,9.233882933564265e-08
Dl,11,4,0.15789473684210525,1.1896209655473046e-09
Null,11,4,0.13793103448275862,1.0844506755288099e-09
XSqrA_M,11,5,0.6923076923076923,1.5203357604563708e-05
BM25,11,5,0.6842105263157895,1.0029197369837625e-05
Baseline,11,5,0.3684210526315789,4.933074420615144e-08
Tf,11,5,0.5277777777777778,5.293732292609404e-07
Dl,11,5,0.1891891891891892,2.1975074724527583e-09
Null,11,5,0.10344827586206896,7.089746808130333e-10
XSqrA_M,11,6,0.6097560975609756,5.630843456507827e-06
BM25,11,6,0.5,6.254906378427351e-07
Baseline,11,6,0.475,3.9380138964819085e-07
Tf,11,6,0.4358974358974359,1.7533641151668463e-07
Dl,11,6,0.3157894736842105,1.9618908626670655e-08
Null,11,6,0.06666666666666667,4.410848176042343e-10
XSqrA_M,11,7,0.631578947368421,4.290594042032317e-06
BM25,11,7,0.5789473684210527,1.8016456589966358e-06
Baseline,11,7,0.5277777777777778,5.293732292609404e-07
Tf,11,7,0.4722222222222222,2.2250628451956976e-07
Dl,11,7,0.1388888888888889,9.916853342677877e-10
Null,11,7,0.0967741935483871,6.439936785486237e-10
XSqrA_M,11,8,0.5789473684210527,1.8016456589966358e-06
BM25,11,8,0.5405405405405406,7.864079560324576e-07
Baseline,11,8,0.5405405405405406,7.864079560324576e-07
Tf,11,8,0.4166666666666667,9.233882933564265e-08
Dl,11,8,0.22857142857142856,4.365758677661431e-09
Null,11,8,0.06666666666666667,4.410848176042343e-10
XSqrA_M,11,9,0.475,3.9380138964819085e-07
BM25,11,9,0.4358974358974359,1.7533641151668463e-07
Baseline,11,9,0.48717948717948717,4.383465216783932e-07
Tf,11,9,0.3076923076923077,1.715910889813492e-08
Dl,11,9,0.18421052631578946,1.9042101578232766e-09
Null,11,9,0.03125,2.46424247332957e-10
XSqrA_M,11,10,0.55,1.5672479061516015e-06
BM25,11,10,0.5384615384615384,1.0853367277544388e-06
Baseline,11,10,0.48717948717948717,4.383465216783932e-07
Tf,11,10,0.41025641025641024,1.1054246838102009e-07
Dl,11,10,0.23684210526315788,4.860925714487099e-09
Null,11,10,0.12121212121212122,8.65352540239063e-10
XSqrA_M,12,1,0.6052631578947368,2.7860929475222422e-06
BM25,12,1,0.4444444444444444,1.4354851599081758e-07
Baseline,12,1,0.4411764705882353,1.0124680430655791e-07
Tf,12,1,0.34285714285714286,2.614709827080917e-08
Dl,12,1,0.42424242424242425,6.776261920642351e-08
Null,12,1,0.07407407407407407,4.877180274922811e-10
XSqrA_M,12,2,0.6578947368421053,6.576950195968178e-06
BM25,12,2,0.5833333333333334,1.2403947708498856e-06
Baseline,12,2,0.5294117647058824,3.578421676841637e-07
Tf,12,2,0.2727272727272727,7.90499854183387e-09
Dl,12,2,0.28125,8.286829262740985e-09
Null,12,2,0.07407407407407407,4.877180274922811e-10
XSqrA_M,12,3,0.6052631578947368,2.7860929475222422e-06
BM25,12,3,0.5675675675675675,1.2133321865858736e-06
Baseline,12,3,0.5263157894736842,7.452313226525144e-07
Tf,12,3,0.4722222222222222,2.2250628451956976e-07
Dl,12,3,0.16216216216216217,1.3800084393710767e-09
Null,12,3,0.06666666666666667,4.410848176042343e-10
XSqrA_M,12,4,0.6153846153846154,4.13474837485832e-06
BM25,12,4,0.5263157894736842,7.452313226525144e-07
Baseline,12,4,0.5384615384615384,1.0853367277544388e-06
Tf,12,4,0.40540540540540543,8.570935797908245e-08
Dl,12,4,0.15789473684210525,1.1896209655473046e-09
Null,12,4,0.06666666666666667,4.410848176042343e-10
XSqrA_M,12,5,0.6842105263157895,1.0029197369837625e-05
BM25,12,5,0.5945945945945946,1.8646063481805932e-06
Baseline,12,5,0.4864864864864865,3.269099675270684e-07
Tf,12,5,0.4722222222222222,2.2250628451956976e-07
Dl,12,5,0.2222222222222222,3.939742379538397e-09
Null,12,5,0.06896551724137931,4.623222983519998e-10
XSqrA_M,12,6,0.6829268292682927,2.1911593796459957e-05
BM25,12,6,0.475,3.9380138964819085e-07
Baseline,12,6,0.5641025641025641,1.7006559824564433e-06
Tf,12,6,0.46153846153846156,2.775404824127456e-07
Dl,12,6,0.1794871794871795,1.6197673336979467e-09
Null,12,6,0.03125,2.46424247332957e-10
XSqrA_M,12,7,0.6585365853658537,1.3980455265091693e-05
BM25,12,7,0.625,6.088903504092728e-06
Baseline,12,7,0.5135135135135135,5.0786862568921e-07
Tf,12,7,0.45,2.474297799499977e-07
Dl,12,7,0.2222222222222222,3.939742379538397e-09
Null,12,7,0.15625,1.454096494854351e-09
XSqrA_M,12,8,0.5853658536585366,3.557164763074842e-06
BM25,12,8,0.5,6.254906378427351e-07
Baseline,12,8,0.475,3.9380138964819085e-07
Tf,12,8,0.39473684210526316,7.800581131348412e-08
Dl,12,8,0.3076923076923077,1.715910889813492e-08
Null,12,8,0.03225806451612903,2.6699134525507734e-10
XSqrA_M,12,9,0.6666666666666666,9.896734625245587e-06
BM25,12,9,0.5675675675675675,1.2133321865858736e-06
Baseline,12,9,0.32432432432432434,2.199597790775034e-08
Tf,12,9,0.4722222222222222,2.2250628451956976e-07
Dl,12,9,0.17142857142857143,1.7629654359763814e-09
Null,12,9,0.06896551724137931,4.623222983519998e-10
XSqrA_M,12,10,0.7105263157894737,1.5203357604563708e-05
BM25,12,10,0.6486486486486487,4.343603190560794e-06
Baseline,12,10,0.3888888888888889,5.9237446617839205e-08
Tf,12,10,0.5,3.4379942026966634e-07
Dl,12,10,0.17142857142857143,1.7629654359763814e-09
Null,12,10,0.10714285714285714,7.285924926455006e-10
XSqrA_M,13,1,0.6842105263157895,1.0029197369837625e-05
BM25,13,1,0.6216216216216216,2.8528821891255713e-06
Baseline,13,1,0.3888888888888889,5.9237446617839205e-08
Tf,13,1,0.43243243243243246,1.3426642477289038e-07
Dl,13,1,0.2571428571428571,6.851194007400281e-09
Null,13,1,0.10344827586206896,7.089746808130333e-10
XSqrA_M,13,2,0.717948717948718,2.3225717694578425e-05
BM25,13,2,0.5675675675675675,1.2133321865858736e-06
Baseline,13,2,0.6666666666666666,4.290594042032317e-06
Tf,13,2,0.47058823529411764,1.548294037234629e-07
Dl,13,2,0.19444444444444445,2.491380094475281e-09
Null,13,2,0.06896551724137931,4.623222983519998e-10
XSqrA_M,13,3,0.5609756097560976,2.2412021885176647e-06
BM25,13,3,0.45,2.474297799499977e-07
Baseline,13,3,0.48717948717948717,4.383465216783932e-07
Tf,13,3,0.4,9.71464657592879e-08
Dl,13,3,0.10526315789473684,4.627391323620127e-10
Null,13,3,0.0625,3.851606540827816e-10
XSqrA_M,13,4,0.5789473684210527,1.8016456589966358e-06
BM25,13,4,0.4473684210526316,1.9382357452053607e-07
Baseline,13,4,0.7105263157894737,1.5203357604563708e-05
Tf,13,4,0.35135135135135137,3.4685372876799844e-08
Dl,13,4,0.2222222222222222,3.939742379538397e-09
Null,13,4,0.0,1.841556157934649e-10
XSqrA_M,13,5,0.631578947368421,4.290594042032317e-06
BM25,13,5,0.5405405405405406,7.864079560324576e-07
Baseline,13,5,0.4594594594594595,2.097965725856119e-07
Tf,13,5,0.4444444444444444,1.4354851599081758e-07
Dl,13,5,0.2,2.776745485690607e-09
Null,13,5,0.03571428571428571,3.128409180002066e-10
XSqrA_M,13,6,0.5609756097560976,2.2412021885176647e-06
BM25,13,6,0.5526315789473685,1.160692081560213e-06
Baseline,13,6,0.5641025641025641,1.7006559824564433e-06
Tf,13,6,0.47368421052631576,3.0445868227528094e-07
Dl,13,6,0.2894736842105263,1.2340954631362586e-08
Null,13,6,0.03333333333333333,2.853012831142622e-10
XSqrA_M,13,7,0.6585365853658537,1.3980455265091693e-05
BM25,13,7,0.5384615384615384,1.0853367277544388e-06
Baseline,13,7,0.5675675675675675,1.2133321865858736e-06
Tf,13,7,0.4358974358974359,1.7533641151668463e-07
Dl,13,7,0.24324324324324326,5.548603004421694e-09
Null,13,7,0.16129032258064516,1.540226464594712e-09
XSqrA_M,13,8,0.625,6.088903504092728e-06
BM25,13,8,0.5641025641025641,1.7006559824564433e-06
Baseline,13,8,0.5897435897435898,2.6563968243191802e-06
Tf,13,8,0.47368421052631576,3.0445868227528094e-07
Dl,13,8,0.13513513513513514,8.654957309454933e-10
Null,13,8,0.06666666666666667,4.410848176042343e-10
XSqrA_M,13,9,0.5384615384615384,1.0853367277544388e-06
BM25,13,9,0.47368421052631576,3.0445868227528094e-07
Baseline,13,9,0.631578947368421,4.290594042032317e-06
Tf,13,9,0.39473684210526316,7.800581131348412e-08
Dl,13,9,0.24324324324324326,5.548603004421694e-09
Null,13,9,0.12903225806451613,9.970579343458065e-10
XSqrA_M,13,10,0.6666666666666666,9.896734625245587e-06
BM25,13,10,0.5945945945945946,1.8646063481805932e-06
Baseline,13,10,0.6153846153846154,4.13474837485832e-06
Tf,13,10,0.43243243243243246,1.3426642477289038e-07
Dl,13,10,0.21052631578947367,3.0443581956104774e-09
Null,13,10,0.0,2.1088359135418365e-10
XSqrA_M,14,1,0.5526315789473685,1.160692081560213e-06
BM25,14,1,0.5,4.770054508331592e-07
Baseline,14,1,0.5428571428571428,5.404123173487601e-07
Tf,14,1,0.42857142857142855,9.759819326488025e-08
Dl,14,1,0.2727272727272727,7.90499854183387e-09
Null,14,1,0.0,1.9521042368464024e-10
XSqrA_M,14,2,0.6,1.2403947708498856e-06
BM25,14,2,0.6470588235294118,1.8016456589966358e-06
Baseline,14,2,0.40540540540540543,8.570935797908245e-08
Tf,14,2,0.45714285714285713,1.505126770804761e-07
Dl,14,2,0.25,6.219708730861692e-09
Null,14,2,0.17857142857142858,1.6779890640832132e-09
XSqrA_M,14,3,0.5641025641025641,1.7006559824564433e-06
BM25,14,3,0.4864864864864865,3.269099675270684e-07
Baseline,14,3,0.5263157894736842,7.452313226525144e-07
Tf,14,3,0.39473684210526316,7.800581131348412e-08
Dl,14,3,0.13513513513513514,8.654957309454933e-10
Null,14,3,0.06666666666666667,4.410848176042343e-10
XSqrA_M,14,4,0.55,1.5672479061516015e-06
BM25,14,4,0.5384615384615384,1.0853367277544388e-06
Baseline,14,4,0.5641025641025641,1.7006559824564433e-06
Tf,14,4,0.41025641025641024,1.1054246838102009e-07
Dl,14,4,0.15384615384615385,1.0068612351282442e-09
Null,14,4,0.03125,2.46424247332957e-10
XSqrA_M,14,5,0.6666666666666666,9.896734625245587e-06
BM25,14,5,0.5945945945945946,1.8646063481805932e-06
Baseline,14,5,0.631578947368421,4.290594042032317e-06
Tf,14,5,0.5,4.770054508331592e-07
Dl,14,5,0.16216216216216217,1.3800084393710767e-09
Null,14,5,0.06896551724137931,4.623222983519998e-10
XSqrA_M,14,6,0.6153846153846154,4.13474837485832e-06
BM25,14,6,0.5526315789473685,1.160692081560213e-06
Baseline,14,6,0.5263157894736842,7.452313226525144e-07
Tf,14,6,0.35135135135135137,3.4685372876799844e-08
Dl,14,6,0.24324324324324326,5.548603004421694e-09
Null,14,6,0.1,6.804371049986855e-10
XSqrA_M,14,7,0.6341463414634146,8.887145112235553e-06
BM25,14,7,0.525,9.912976281904871e-07
Baseline,14,7,0.5365853658536586,1.4086855631251127e-06
Tf,14,7,0.3902439024390244,8.345700333429495e-08
Dl,14,7,0.175,1.351292032809416e-09
Null,14,7,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,14,8,0.6585365853658537,1.3980455265091693e-05
BM25,14,8,0.5526315789473685,1.160692081560213e-06
Baseline,14,8,0.475,3.9380138964819085e-07
Tf,14,8,0.358974358974359,4.3695303406006174e-08
Dl,14,8,0.28205128205128205,1.0729392938584883e-08
Null,14,8,0.06666666666666667,4.410848176042343e-10
XSqrA_M,14,9,0.625,6.088903504092728e-06
BM25,14,9,0.5,4.770054508331592e-07
Baseline,14,9,0.4473684210526316,1.9382357452053607e-07
Tf,14,9,0.40540540540540543,8.570935797908245e-08
Dl,14,9,0.1891891891891892,2.1975074724527583e-09
Null,14,9,0.034482758620689655,3.0075726782624973e-10
XSqrA_M,14,10,0.6578947368421053,6.576950195968178e-06
BM25,14,10,0.5263157894736842,7.452313226525144e-07
Baseline,14,10,0.4864864864864865,3.269099675270684e-07
Tf,14,10,0.37142857142857144,4.066976827077233e-08
Dl,14,10,0.16666666666666666,1.573001122027473e-09
Null,14,10,0.10344827586206896,7.089746808130333e-10
XSqrA_M,15,1,0.5263157894736842,7.452313226525144e-07
BM25,15,1,0.5263157894736842,7.452313226525144e-07
Baseline,15,1,0.5675675675675675,1.2133321865858736e-06
Tf,15,1,0.3142857142857143,1.676910235542639e-08
Dl,15,1,0.34285714285714286,2.614709827080917e-08
Null,15,1,0.06666666666666667,4.410848176042343e-10
XSqrA_M,15,2,0.6,3.88536849688825e-06
BM25,15,2,0.5384615384615384,1.0853367277544388e-06
Baseline,15,2,0.3157894736842105,1.9618908626670655e-08
Tf,15,2,0.41025641025641024,1.1054246838102009e-07
Dl,15,2,0.13513513513513514,8.654957309454933e-10
Null,15,2,0.09375,6.009114937525999e-10
XSqrA_M,15,3,0.6,3.88536849688825e-06
BM25,15,3,0.47368421052631576,3.0445868227528094e-07
Baseline,15,3,0.4473684210526316,1.9382357452053607e-07
Tf,15,3,0.34210526315789475,3.11373378987541e-08
Dl,15,3,0.24324324324324326,5.548603004421694e-09
Null,15,3,0.09375,6.009114937525999e-10
XSqrA_M,15,4,0.6052631578947368,2.7860929475222422e-06
BM25,15,4,0.43243243243243246,1.3426642477289038e-07
Baseline,15,4,0.4722222222222222,2.2250628451956976e-07
Tf,15,4,0.4166666666666667,9.233882933564265e-08
Dl,15,4,0.2571428571428571,6.851194007400281e-09
Null,15,4,0.03333333333333333,2.853012831142622e-10
XSqrA_M,15,5,0.6097560975609756,5.630843456507827e-06
BM25,15,5,0.5526315789473685,1.160692081560213e-06
Baseline,15,5,0.5526315789473685,1.160692081560213e-06
Tf,15,5,0.39473684210526316,7.800581131348412e-08
Dl,15,5,0.21621621621621623,3.494432861214955e-09
Null,15,5,0.1,6.804371049986855e-10
XSqrA_M,15,6,0.7142857142857143,5.0624468323505405e-05
BM25,15,6,0.55,1.5672479061516015e-06
Baseline,15,6,0.38461538461538464,6.956065021654159e-08
Tf,15,6,0.3783783783783784,5.4583747874610755e-08
Dl,15,6,0.24324324324324326,5.548603004421694e-09
Null,15,6,0.03225806451612903,2.6699134525507734e-10
XSqrA_M,15,7,0.6585365853658537,1.3980455265091693e-05
BM25,15,7,0.48717948717948717,4.383465216783932e-07
Baseline,15,7,0.47368421052631576,3.0445868227528094e-07
Tf,15,7,0.47368421052631576,3.0445868227528094e-07
Dl,15,7,0.1388888888888889,9.916853342677877e-10
Null,15,7,0.06451612903225806,4.150721812358841e-10
XSqrA_M,15,8,0.6,3.88536849688825e-06
BM25,15,8,0.5263157894736842,7.452313226525144e-07
Baseline,15,8,0.45,2.474297799499977e-07
Tf,15,8,0.3333333333333333,2.7402852634174315e-08
Dl,15,8,0.25,5.676644230612976e-09
Null,15,8,0.06666666666666667,4.410848176042343e-10
XSqrA_M,15,9,0.5897435897435898,2.6563968243191802e-06
BM25,15,9,0.5526315789473685,1.160692081560213e-06
Baseline,15,9,0.4473684210526316,1.9382357452053607e-07
Tf,15,9,0.40540540540540543,8.570935797908245e-08
Dl,15,9,0.21621621621621623,3.494432861214955e-09
Null,15,9,0.03225806451612903,2.6699134525507734e-10
XSqrA_M,15,10,0.631578947368421,4.290594042032317e-06
BM25,15,10,0.5526315789473685,1.160692081560213e-06
Baseline,15,10,0.4864864864864865,3.269099675270684e-07
Tf,15,10,0.43243243243243246,1.3426642477289038e-07
Dl,15,10,0.25,6.219708730861692e-09
Null,15,10,0.06666666666666667,4.410848176042343e-10
XSqrA_M,16,1,0.5476190476190477,1.9789360052599056e-06
BM25,16,1,0.475,3.9380138964819085e-07
Baseline,16,1,0.6,3.88536849688825e-06
Tf,16,1,0.46153846153846156,2.775404824127456e-07
Dl,16,1,0.25,5.676644230612976e-09
Null,16,1,0.06451612903225806,4.150721812358841e-10
XSqrA_M,16,2,0.6486486486486487,4.343603190560794e-06
BM25,16,2,0.6216216216216216,2.8528821891255713e-06
Baseline,16,2,0.4166666666666667,9.233882933564265e-08
Tf,16,2,0.5,2.358711990971524e-07
Dl,16,2,0.2,2.776745485690607e-09
